time,Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa[VA],Sb [VA],Sc [VA],In [A],Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],Freq min [Hz],Freq max [Hz],Freq avg [Hz]
2021-03-09 22:10:00,136317.0,131948.7,137100.5,95420.11,32359.26,25805.34,37255.5,416445.3,140105.2,134448.4,142072.2,60.46,222.36,223.42,224.59,385.41,388.9,386.82,222.67,223.68,224.82,385.9,389.29,387.3,223.01,223.95,225.05,386.5,389.76,387.78,589.76,561.69,593.5,646.33,616.34,647.45,703.02,663.63,695.05,59.95,60.06,60.0
2021-03-09 22:20:00,138478.9,133411.9,140089.7,101838.4,35220.56,27446.08,39171.77,424380.7,142887.7,136205.8,145463.2,60.31,222.61,223.41,224.69,385.78,388.76,387.12,223.12,223.91,225.08,386.53,389.6,388.0,223.55,224.22,225.43,387.15,390.16,388.7,590.1,559.63,592.98,633.44,602.67,633.63,700.98,670.24,700.43,59.97,60.08,60.01
2021-03-09 22:30:00,135988.0,129220.5,135746.9,89637.05,30645.74,24492.57,34498.73,410852.8,139398.3,131521.2,140062.0,61.91,222.93,223.74,225.04,386.07,389.58,387.81,223.48,224.28,225.51,387.11,390.33,388.68,223.86,224.58,225.84,387.69,390.86,389.27,619.32,580.29,614.52,658.52,621.49,655.43,751.84,704.8,735.45,59.93,60.07,60.0
2021-03-09 22:40:00,132213.6,125382.0,132202.3,79105.34,27483.32,20676.19,30945.84,397743.6,135039.8,127075.4,135775.9,61.87,223.35,224.03,225.22,386.9,389.78,388.3,223.73,224.47,225.63,387.56,390.53,389.03,224.15,224.89,226.09,388.25,391.32,389.8,585.86,552.07,579.38,621.85,587.91,618.67,673.68,640.57,675.66,59.94,60.02,59.98
2021-03-09 22:50:00,106299.1,98477.01,105196.1,29099.35,10491.61,6009.61,12598.13,311335.1,106815.6,98660.21,105947.7,53.69,223.5,224.3,225.41,387.27,390.29,388.53,224.14,225.0,226.05,388.35,391.39,389.71,224.79,225.7,226.83,389.44,392.75,390.98,474.83,436.78,466.52,550.2,514.62,551.03,652.25,615.78,645.2,59.95,60.05,59.99
2021-03-09 23:00:00,109580.7,103522.4,108098.0,30034.68,9944.44,6238.28,13851.97,322602.3,110031.0,103710.2,108981.9,54.21,222.55,223.46,224.74,385.49,389.17,387.18,223.76,224.8,225.88,387.76,391.18,389.24,224.84,225.83,226.97,389.54,393.0,391.12,465.62,433.71,463.64,495.46,462.19,488.98,541.65,509.75,536.69,59.92,60.05,59.99
2021-03-09 23:10:00,103929.4,99294.6,105065.5,24786.33,8651.55,4970.31,11164.47,309284.3,104288.9,99418.92,105657.0,41.97,222.68,223.66,224.8,385.84,389.25,387.37,223.27,224.21,225.31,386.85,390.12,388.35,223.65,224.62,225.68,387.52,390.78,388.99,457.42,436.7,462.94,487.16,461.58,488.53,539.09,501.75,531.68,59.94,60.07,60.01
2021-03-09 23:20:00,105059.9,100158.3,106614.2,26219.35,9126.62,5221.2,11871.53,312932.7,105455.5,100294.3,107273.1,42.63,223.25,223.85,225.18,386.51,389.59,388.34,223.86,224.49,225.73,387.62,390.58,389.32,224.3,225.13,226.27,388.52,391.73,390.05,461.14,440.25,467.67,483.82,459.75,487.54,529.31,502.45,537.06,59.94,60.08,60.02
2021-03-09 23:30:00,107081.6,101761.1,106530.5,28363.24,10289.03,5694.92,12379.29,316646.1,107574.8,101920.4,107247.3,45.96,223.89,224.79,225.71,387.94,390.91,389.13,224.26,225.2,226.15,388.67,391.65,389.87,224.56,225.53,226.46,389.27,392.2,390.32,457.36,438.14,461.5,483.66,460.74,484.1,529.61,501.56,532.95,59.95,60.07,60.01
2021-03-09 23:40:00,120837.0,115222.4,119465.9,56483.87,19380.38,14273.83,22829.66,359984.3,122381.3,116103.2,121627.7,55.3,223.94,224.75,225.83,387.98,390.94,389.33,224.27,225.12,226.19,388.53,391.58,390.02,224.52,225.47,226.52,388.99,392.22,390.55,468.71,439.53,462.18,504.44,465.63,490.86,573.74,538.9,566.19,59.96,60.04,60.01
2021-03-09 23:50:00,137113.9,129802.1,133179.7,108317.0,36795.38,30506.34,41015.31,414498.7,141965.3,133338.8,139352.4,71.83,223.6,224.4,225.4,387.44,390.26,388.63,224.05,224.89,225.84,388.29,391.05,389.41,224.4,225.21,226.1,388.8,391.5,389.91,538.79,510.53,532.36,621.17,588.93,609.86,729.96,689.36,712.24,59.97,60.07,60.02
2021-03-10 00:00:00,135288.8,130874.3,136741.0,96369.98,32993.97,25836.15,37539.86,414269.2,139254.0,133400.1,141800.4,59.72,223.32,224.11,225.11,386.97,389.75,388.15,224.01,224.92,225.98,388.21,391.28,389.48,224.66,225.57,226.66,389.34,392.44,390.65,614.71,584.78,615.42,645.32,613.84,641.41,746.98,710.1,738.17,59.99,60.1,60.04
2021-03-10 00:10:00,132146.0,130278.3,132690.7,90377.23,29663.26,24292.01,36421.96,405319.5,135434.4,132523.7,137598.7,57.84,224.36,225.29,226.36,388.84,391.96,390.09,224.75,225.62,226.68,389.47,392.48,390.75,225.12,225.95,226.9,390.12,392.9,391.27,579.8,559.06,575.49,617.57,594.05,617.59,683.42,653.19,686.76,59.96,60.09,60.03
2021-03-10 00:20:00,132421.3,127247.0,133302.2,85685.61,29588.53,22287.81,33809.27,402203.8,135686.7,129184.2,137522.9,63.01,222.35,223.34,224.27,385.48,388.43,386.48,224.17,225.11,226.03,388.59,391.46,389.63,225.27,226.09,227.12,390.38,393.2,391.57,584.61,565.33,591.28,611.5,590.58,615.44,658.8,635.13,662.8,59.95,60.06,60.0
2021-03-10 00:30:00,128264.6,126358.3,132432.8,78482.7,26448.09,19917.47,32117.13,394932.5,130963.0,127918.5,136271.7,52.44,222.22,223.17,224.03,385.28,388.07,386.12,222.67,223.64,224.49,386.03,388.88,386.94,223.33,224.35,225.14,387.21,390.07,388.08,553.75,535.09,568.01,596.89,575.37,607.31,674.23,635.73,664.74,59.93,60.06,59.99
2021-03-10 00:40:00,130485.4,129606.6,134646.1,88661.95,29638.15,22913.81,36109.98,404572.8,133809.1,131616.5,139404.1,53.15,221.97,222.83,223.89,384.66,387.67,385.88,222.41,223.3,224.29,385.46,388.41,386.6,222.75,223.62,224.61,386.04,388.94,387.19,539.77,530.62,560.32,586.43,574.61,605.72,643.33,630.22,663.21,59.94,60.03,59.98
2021-03-10 00:50:00,127633.2,126597.1,129962.9,88129.8,29761.69,23254.58,35113.54,394171.6,131057.2,128715.2,134622.9,51.26,221.36,222.37,223.16,383.9,386.63,384.56,221.81,222.76,223.61,384.56,387.35,385.42,222.37,223.2,224.25,385.32,388.27,386.59,573.89,562.86,593.97,601.87,592.24,618.97,690.78,674.78,700.37,59.91,60.02,59.97
2021-03-10 01:00:00,127311.7,125435.9,128658.9,76077.98,25375.31,19483.77,31218.9,388920.0,129816.0,126940.1,132392.3,54.48,221.6,222.49,223.3,384.2,386.82,384.91,222.08,223.06,223.82,385.11,387.74,385.83,222.53,223.47,224.19,385.88,388.4,386.52,577.94,565.34,581.0,605.17,592.03,610.74,686.73,667.08,688.56,59.97,60.07,60.02
2021-03-10 01:10:00,133536.6,131852.1,135363.4,96833.3,32761.06,25772.98,38299.25,412284.9,137496.5,134347.4,140677.2,56.06,221.78,222.65,223.46,384.54,387.05,385.24,222.37,223.27,223.97,385.59,388.01,386.22,222.7,223.67,224.28,386.22,388.65,386.73,559.17,543.47,565.85,598.62,581.91,603.93,692.94,673.91,701.34,59.97,60.07,60.02
2021-03-10 01:20:00,127793.1,127977.4,129965.4,83286.64,27386.62,22291.07,33608.96,394625.0,130694.7,129904.3,134240.7,47.16,222.33,223.24,223.94,385.55,387.96,386.07,222.69,223.63,224.28,386.19,388.59,386.72,222.97,223.87,224.62,386.61,389.09,387.3,569.32,547.14,570.55,609.08,591.02,614.18,669.61,646.44,669.29,59.99,60.07,60.04
2021-03-10 01:30:00,129753.7,126111.4,128908.2,72333.39,24272.78,18501.34,29559.27,391513.3,132004.5,127461.3,132253.8,60.46,222.64,223.55,224.26,386.09,388.51,386.64,223.09,224.06,224.76,386.87,389.38,387.54,223.35,224.45,225.05,387.5,389.96,387.97,576.93,563.07,577.18,606.39,589.0,605.02,669.79,634.86,657.47,60.0,60.07,60.03
2021-03-10 01:40:00,132669.3,129224.5,130653.5,76191.61,25540.45,19854.24,30796.92,399873.2,135105.3,130740.8,134234.1,62.94,223.11,224.17,224.71,387.02,389.48,387.43,223.47,224.49,225.08,387.6,390.03,388.12,223.83,224.79,225.36,388.2,390.47,388.69,555.63,538.57,554.37,584.92,563.27,578.86,666.71,639.72,654.66,60.0,60.1,60.05
2021-03-10 01:50:00,129319.3,125035.9,127069.2,78820.16,26560.19,20557.15,31702.81,389483.3,132018.7,126714.5,130964.3,65.21,222.89,223.92,224.61,386.56,389.13,387.22,223.31,224.3,224.96,387.28,389.75,387.91,223.65,224.68,225.28,387.92,390.36,388.44,576.43,555.21,569.54,606.6,583.57,597.09,660.84,628.57,647.07,59.97,60.09,60.03
2021-03-10 02:00:00,136833.9,132362.0,134316.4,93322.2,30938.03,25135.46,37248.71,414163.2,140287.8,134727.4,139385.7,69.67,222.84,223.64,224.37,386.35,388.57,387.03,223.5,224.39,225.08,387.53,389.89,388.2,223.76,224.69,225.34,387.98,390.4,388.62,580.45,556.79,574.34,611.03,588.1,602.04,665.19,641.32,654.01,59.97,60.07,60.02
2021-03-10 02:10:00,129622.7,123752.9,129186.3,80555.63,27437.18,21050.07,32068.39,390951.2,132494.7,125530.4,133107.0,65.4,223.12,224.12,224.83,386.95,389.51,387.57,223.53,224.52,225.17,387.64,390.14,388.27,223.88,224.84,225.49,388.21,390.69,388.86,576.21,546.32,569.96,611.37,582.5,604.33,685.12,659.57,679.9,59.96,60.07,60.02
2021-03-10 02:20:00,125631.6,123025.2,128888.5,73309.49,24427.51,19086.36,29795.63,384596.8,127984.4,124496.9,132287.7,51.86,223.26,224.24,224.95,387.11,389.79,387.83,223.71,224.71,225.39,387.94,390.54,388.61,224.1,225.12,225.68,388.66,391.15,389.15,493.65,474.58,506.39,555.91,533.28,559.98,627.17,592.82,627.11,59.95,60.03,59.99
2021-03-10 02:30:00,112176.0,109774.2,117515.4,53816.56,17998.74,12835.11,22982.71,343705.0,113610.8,110522.0,119741.6,48.21,223.58,224.65,225.32,387.81,390.5,388.34,224.07,225.13,225.66,388.66,391.17,389.06,224.38,225.45,225.88,389.23,391.65,389.48,483.87,468.97,510.34,537.33,520.11,555.67,612.46,585.54,626.89,59.97,60.05,60.01
2021-03-10 02:40:00,64559.3,63474.92,69632.58,24146.42,8110.0,5173.99,10862.43,199136.2,65066.7,63685.44,70474.73,28.77,223.97,225.03,225.56,388.5,391.0,388.88,224.68,225.74,226.16,389.69,392.13,390.07,225.03,226.09,226.49,390.28,392.7,390.65,269.24,254.01,285.43,386.24,369.03,403.39,561.02,539.52,576.36,59.97,60.05,60.01
2021-03-10 02:50:00,53940.71,51571.68,57841.21,30179.19,10654.2,6494.72,13030.27,166118.0,54982.84,51979.03,59290.76,31.46,224.6,225.61,226.03,389.5,391.93,389.88,224.9,225.95,226.32,390.03,392.46,390.41,225.17,226.25,226.55,390.52,392.91,390.82,220.7,209.3,238.48,270.7,255.2,286.14,326.35,320.37,340.21,59.97,60.05,60.01
2021-03-10 03:00:00,57105.44,54688.34,59296.38,24239.08,8039.69,5508.91,10690.48,172798.7,57668.61,54965.1,60252.36,29.43,224.69,225.63,226.09,389.56,391.94,390.08,225.1,226.07,226.47,390.28,392.64,390.76,225.35,226.31,226.7,390.72,393.08,391.19,206.48,198.42,220.44,245.2,231.72,256.01,308.31,292.04,313.94,59.99,60.06,60.02
2021-03-10 03:10:00,49719.96,47241.01,51645.25,21615.26,7364.63,4967.25,9283.39,150170.0,50262.43,47501.43,52472.97,28.55,224.89,225.91,226.3,389.95,392.38,390.4,225.21,226.27,226.64,390.53,393.0,391.0,225.42,226.5,226.88,390.89,393.43,391.4,221.9,205.65,230.14,248.15,228.37,255.79,298.19,269.2,302.63,60.0,60.07,60.04
2021-03-10 03:20:00,76795.4,73801.51,76244.78,20674.03,6886.03,4241.06,9546.95,227781.8,77103.51,73923.27,76840.16,37.83,223.58,224.57,225.09,387.72,390.1,388.27,224.1,225.04,225.54,388.57,390.87,389.15,225.31,226.31,226.72,390.65,393.08,391.21,193.93,184.18,196.23,334.94,322.77,333.34,395.8,384.72,394.98,59.94,60.07,60.02
2021-03-10 03:30:00,105994.5,100592.7,103990.5,30195.58,10068.82,6813.22,13313.54,312042.1,106471.7,100823.2,104839.2,50.58,223.47,224.45,224.99,387.56,389.9,388.05,223.93,224.93,225.41,388.35,390.66,388.85,224.13,225.15,225.59,388.7,391.03,389.18,337.18,324.47,336.17,413.97,396.03,407.91,512.53,482.24,503.99,59.95,60.03,59.99
2021-03-10 03:40:00,104974.3,99269.76,104534.1,32135.66,10815.72,7259.63,14060.31,310445.8,105530.0,99534.85,105475.5,53.22,223.49,224.44,225.03,387.55,389.91,388.15,223.74,224.74,225.31,388.0,390.42,388.61,223.89,224.96,225.48,388.31,390.78,388.9,469.91,441.69,462.55,492.15,465.31,482.74,539.43,511.35,526.14,59.96,60.04,60.0
2021-03-10 03:50:00,122930.0,118418.0,120813.5,74205.14,24281.38,20150.2,29773.57,369685.5,125305.1,120120.2,124428.1,60.32,222.29,223.28,223.92,385.49,387.98,386.1,222.96,223.97,224.58,386.65,389.15,387.29,223.86,224.9,225.46,388.21,390.71,388.84,467.79,440.33,465.29,549.33,521.33,543.53,596.82,569.38,590.43,59.95,60.03,60.0
2021-03-10 04:00:00,119588.5,116119.7,118248.8,65741.56,21876.63,17380.57,26484.37,360010.5,121573.0,117413.2,121178.4,54.45,222.3,223.28,223.91,385.5,387.97,386.1,222.58,223.56,224.17,385.99,388.43,386.59,222.77,223.76,224.34,386.32,388.74,386.95,525.21,505.3,524.2,547.91,525.6,544.47,606.21,567.59,588.35,59.96,60.05,60.0
2021-03-10 04:10:00,122270.6,120145.5,122051.6,81242.88,27233.65,21889.8,32119.43,373412.8,125266.8,122123.3,126207.2,52.5,222.39,223.29,223.89,385.75,387.89,386.09,222.69,223.65,224.18,386.24,388.48,386.64,222.88,223.85,224.35,386.59,388.82,386.99,511.6,508.09,522.26,542.53,529.6,543.78,607.81,593.1,606.08,59.94,60.03,59.99
2021-03-10 04:20:00,122598.4,120005.3,123887.8,84146.88,28359.31,22412.93,33374.63,376027.6,125835.7,122080.4,128304.5,53.92,222.27,223.26,223.77,385.59,387.81,385.87,222.57,223.55,224.05,386.07,388.31,386.39,222.77,223.75,224.21,386.35,388.65,386.68,533.29,515.89,544.98,558.75,540.46,565.9,600.53,585.07,605.7,59.96,60.05,60.0
2021-03-10 04:30:00,122356.4,117900.3,124575.2,80651.3,27493.92,21321.99,31835.38,373640.2,125407.4,119812.8,128578.7,56.16,222.32,223.34,223.85,385.62,388.01,386.01,222.55,223.58,224.1,386.02,388.42,386.44,222.74,223.8,224.32,386.35,388.83,386.77,534.21,506.2,535.66,557.14,528.37,560.73,606.8,568.87,608.28,59.95,60.04,59.99
2021-03-10 04:40:00,125399.1,120277.0,125234.6,89359.99,30341.75,24266.59,34751.64,381523.2,129017.7,122700.6,129966.8,60.62,222.17,223.14,223.64,385.35,387.64,385.66,222.52,223.5,224.05,385.9,388.31,386.38,222.79,223.79,224.33,386.33,388.82,386.89,520.81,485.62,528.0,557.02,526.41,565.14,620.93,591.6,630.4,59.98,60.06,60.02
2021-03-10 04:50:00,123287.1,118578.3,124750.4,79646.24,26814.45,21052.08,31779.71,375167.4,126169.4,120432.6,128734.6,58.36,221.89,222.85,223.42,384.81,387.2,385.27,222.4,223.37,223.9,385.71,388.06,386.14,222.66,223.61,224.11,386.14,388.43,386.53,523.14,498.76,529.06,559.33,533.66,565.31,619.38,578.98,614.46,59.96,60.04,60.0
2021-03-10 05:00:00,127744.7,123241.4,129156.3,97569.09,32697.11,26756.77,38115.21,392463.9,131862.8,126112.5,134662.9,60.31,222.17,222.99,223.69,385.15,387.52,385.8,222.42,223.33,223.91,385.67,388.03,386.18,222.67,223.62,224.19,386.1,388.53,386.67,533.68,503.07,541.79,575.31,546.63,583.6,624.79,596.33,630.3,59.96,60.06,60.01
2021-03-10 05:10:00,117830.0,109386.0,116713.8,54621.74,18995.98,13358.15,22267.61,348240.2,119351.4,110198.6,118819.0,64.26,222.33,223.27,223.78,385.58,387.89,385.92,222.63,223.58,224.11,386.08,388.4,386.55,222.95,223.93,224.42,386.65,388.95,387.13,504.12,467.6,504.31,561.89,525.79,561.94,611.83,579.81,619.18,59.97,60.09,60.05
2021-03-10 05:20:00,119224.7,113402.0,118959.1,70919.09,24397.67,18583.85,27937.58,358667.1,121695.4,114914.6,122195.6,57.14,222.0,222.82,223.51,384.86,387.17,385.54,222.4,223.33,223.9,385.67,387.97,386.19,222.72,223.64,224.18,386.18,388.49,386.74,505.54,481.08,509.07,566.71,534.2,562.84,641.43,599.68,629.47,59.96,60.04,60.0
2021-03-10 05:30:00,128838.6,124877.1,126279.0,94848.8,31621.33,26429.33,36798.15,391653.2,132662.3,127643.3,131531.3,61.53,221.36,222.34,222.93,383.96,386.27,384.43,222.01,222.93,223.53,385.0,387.32,385.51,222.52,223.42,224.0,385.84,388.11,386.39,540.02,509.31,539.47,587.42,560.37,584.02,648.77,615.09,644.6,59.92,60.03,59.99
2021-03-10 05:40:00,127884.6,123206.3,125595.1,87429.81,29559.71,24015.16,33854.94,386699.3,131256.4,125524.9,130078.0,60.58,220.76,221.81,222.33,382.82,385.29,383.58,221.31,222.26,222.92,383.76,386.2,384.41,221.74,222.69,223.31,384.47,386.9,385.17,522.0,495.43,509.44,579.45,551.02,566.4,641.6,606.4,629.91,59.91,60.04,59.97
2021-03-10 05:50:00,126313.6,122004.1,124195.1,90153.41,30506.73,24933.34,34713.35,383266.8,129945.3,124525.8,128955.2,58.04,220.67,221.72,222.26,382.82,385.17,383.2,222.29,223.29,223.91,385.52,387.98,386.1,223.51,224.49,225.07,387.63,390.01,388.18,563.55,534.66,549.56,586.16,557.05,575.35,611.75,580.89,601.38,59.95,60.03,59.99
2021-03-10 06:00:00,127854.3,125859.4,127400.3,96338.86,32201.56,26779.93,37357.38,393101.8,131847.1,128676.9,132764.5,52.77,222.78,223.75,224.4,386.39,388.79,386.88,223.14,224.17,224.72,387.06,389.44,387.49,223.4,224.47,225.04,387.51,390.0,388.01,550.65,530.44,543.86,581.21,557.2,572.38,626.52,607.24,624.83,59.95,60.05,60.0
2021-03-10 06:10:00,124684.6,123133.8,124875.6,91451.22,30672.98,25209.79,35568.46,383750.2,128402.0,125688.0,129842.4,49.05,222.54,223.28,224.16,385.72,388.11,386.64,222.93,223.73,224.54,386.43,388.86,387.25,223.37,224.19,224.88,387.26,389.53,387.94,530.5,516.91,534.76,564.36,549.66,567.12,606.92,579.94,597.7,59.96,60.05,60.0
2021-03-10 06:20:00,118868.1,116532.6,121925.0,74678.8,24866.63,19692.67,30119.5,365046.1,121441.3,118184.9,125590.2,48.17,222.42,223.35,224.03,385.68,388.14,386.31,223.08,223.97,224.62,386.81,389.16,387.39,224.08,225.01,225.68,388.56,391.03,389.18,518.47,500.16,529.49,560.56,539.97,564.5,632.75,602.76,629.86,59.97,60.07,60.02
2021-03-10 06:30:00,111146.8,107426.9,115942.5,65844.0,22842.6,16273.13,26728.28,340934.8,113469.8,108652.5,118983.5,49.79,223.36,224.24,224.98,387.21,389.76,387.99,224.04,224.94,225.69,388.39,390.98,389.19,224.4,225.35,226.16,389.03,391.81,389.92,504.35,481.27,520.21,537.24,513.58,545.0,598.76,570.59,606.36,59.99,60.07,60.03
2021-03-10 06:40:00,95646.69,92472.32,100003.0,14158.25,7735.0,-4441.49,10864.74,288469.6,95958.95,92578.92,100591.4,40.13,222.83,223.79,224.64,386.3,389.18,387.23,223.72,224.71,225.54,387.83,390.74,388.78,225.64,226.63,227.55,391.13,394.18,392.19,418.59,408.78,439.91,478.97,466.0,501.66,546.42,523.93,566.58,59.96,60.05,60.0
2021-03-10 06:50:00,93496.61,91725.41,99710.21,14335.66,7792.12,-4527.58,11071.12,285292.7,93820.75,91837.09,100323.0,36.4,223.34,224.48,225.23,387.2,390.3,388.23,223.76,224.83,225.66,387.89,391.0,388.94,224.06,225.13,225.95,388.39,391.46,389.51,398.34,386.12,417.49,418.72,405.07,439.29,468.89,452.06,486.45,59.96,60.06,60.0
2021-03-10 07:00:00,98103.8,93066.98,100705.7,26620.33,9331.94,5370.85,11917.54,293087.9,98546.65,93221.82,101408.4,46.4,222.95,223.98,224.84,386.43,389.53,387.58,223.77,224.73,225.66,387.78,390.88,389.03,224.05,225.02,225.95,388.26,391.38,389.54,402.68,388.54,422.43,427.84,408.84,443.09,478.72,452.79,487.99,59.95,60.05,60.0
2021-03-10 07:10:00,96530.63,94677.58,101523.3,15058.72,8574.27,-5347.54,11832.0,293118.6,96910.69,94828.48,102210.5,37.71,223.23,224.21,225.1,386.86,389.98,388.09,223.72,224.68,225.54,387.73,390.7,388.86,224.43,225.3,226.23,388.89,391.8,390.09,404.82,387.45,420.93,425.16,408.38,441.55,468.26,451.0,488.76,59.95,60.06,60.01
2021-03-10 07:20:00,110167.2,107956.5,113810.2,56202.26,19856.46,13155.27,23190.53,336658.4,111942.4,108755.1,116148.9,45.21,223.18,224.26,225.0,387.02,389.93,387.79,223.95,224.92,225.79,388.15,391.12,389.27,224.36,225.3,226.25,388.79,391.86,390.08,406.18,393.31,417.92,438.44,424.09,451.46,523.35,500.12,533.02,59.96,60.07,60.02
2021-03-10 07:30:00,112329.7,110492.2,115466.5,74372.17,25364.03,19251.53,29756.61,346367.2,115157.7,112156.8,119239.1,46.91,222.5,223.69,224.27,385.99,388.8,386.47,223.09,224.25,224.93,386.93,389.85,387.62,223.46,224.54,225.26,387.54,390.38,388.2,471.98,460.81,486.9,504.92,492.0,522.02,574.99,558.37,593.55,59.95,60.04,59.99
2021-03-10 07:40:00,115805.3,115166.3,118542.3,91586.17,30839.12,24863.51,35883.55,361314.3,119841.2,117819.7,123854.4,44.51,221.25,222.15,223.22,383.39,386.48,384.7,222.07,223.07,223.89,385.0,387.87,385.92,222.76,224.0,224.57,386.45,389.34,386.97,484.4,470.21,503.99,512.02,498.95,530.16,578.3,558.58,588.34,59.93,60.03,59.97
2021-03-10 07:50:00,113830.8,115213.9,116866.7,94737.88,31838.5,25645.04,37254.32,358650.1,118199.6,118033.5,122660.9,41.99,221.3,222.2,223.22,383.54,386.53,384.7,222.09,223.02,223.89,384.98,387.79,385.96,222.58,223.46,224.27,385.88,388.46,386.68,487.44,475.61,497.94,515.59,505.44,527.14,576.31,559.86,583.51,59.95,60.07,60.0
2021-03-10 08:00:00,112621.4,112729.6,114812.5,87722.35,29332.57,24172.97,34216.82,351292.5,116378.6,115292.2,119802.8,40.33,221.43,222.11,223.17,383.67,386.33,384.78,222.26,223.07,224.06,385.18,387.92,386.31,222.64,223.58,224.46,385.93,388.73,386.98,504.0,499.37,520.01,532.51,526.71,542.22,640.03,629.67,651.15,59.98,60.07,60.03
2021-03-10 08:10:00,98917.94,98031.58,98917.89,70424.11,23181.79,19001.64,28240.68,304133.3,101598.0,99856.16,102870.2,44.14,220.86,221.7,222.55,382.83,385.43,383.73,221.95,222.72,223.65,384.62,387.25,385.7,222.4,223.13,224.13,385.3,388.02,386.58,425.5,422.06,441.03,482.74,476.22,494.62,589.2,573.26,597.24,59.99,60.06,60.03
2021-03-10 08:20:00,91884.87,91631.13,96291.91,69428.55,22756.93,17754.74,28916.88,288292.9,94661.01,93335.38,100540.1,44.63,220.91,221.7,222.48,382.88,385.33,383.77,222.08,222.86,223.64,384.88,387.34,385.79,222.84,223.64,224.39,386.24,388.67,387.07,415.95,407.38,432.53,455.2,445.84,465.35,549.69,534.15,547.18,59.95,60.05,60.0
2021-03-10 08:30:00,94185.84,94357.41,97959.26,67688.29,21996.25,17431.46,28260.58,294389.8,96720.25,95954.03,101954.3,43.3,221.92,222.8,223.38,384.61,386.91,385.66,222.32,223.22,223.92,385.39,387.96,386.18,222.66,223.58,224.29,385.97,388.6,386.82,413.09,406.79,434.08,442.42,436.88,461.24,492.8,479.56,506.96,59.94,60.03,59.99
2021-03-10 08:40:00,95927.58,95926.32,100611.3,67684.52,22332.17,17251.77,28100.57,300195.1,98492.77,97465.29,104461.9,42.75,221.5,222.27,223.19,383.85,386.44,384.95,222.18,222.97,223.8,385.01,387.62,386.03,222.54,223.28,224.14,385.54,388.19,386.66,408.31,405.14,430.33,439.37,432.59,459.96,541.28,530.86,559.48,59.96,60.06,60.01
2021-03-10 08:50:00,92671.12,91492.11,95680.69,69529.0,22515.59,18027.75,28985.66,288352.0,95367.12,93251.3,99974.8,48.76,221.42,222.22,222.91,383.77,386.18,384.55,221.86,222.69,223.49,384.51,387.11,385.45,222.2,223.0,223.85,385.07,387.71,386.06,407.32,408.41,426.59,444.68,442.34,464.86,491.37,483.28,515.28,59.96,60.05,60.01
2021-03-10 09:00:00,98554.95,97714.05,99694.7,71369.02,22921.63,19765.95,28681.45,304447.1,101185.4,99693.17,103738.4,41.04,220.83,221.57,222.25,382.73,384.97,383.5,221.68,222.47,223.17,384.22,386.6,385.01,221.99,222.73,223.45,384.74,387.13,385.52,423.87,413.12,435.41,450.97,441.45,461.52,500.46,487.9,508.42,59.96,60.06,60.01
2021-03-10 09:10:00,102542.3,101797.0,103700.1,82040.06,27374.29,22302.07,32363.69,318777.2,106133.3,104211.4,108633.0,43.27,220.89,221.87,222.58,382.98,385.66,383.76,222.24,223.08,223.82,385.21,387.72,386.06,223.04,223.83,224.59,386.56,389.03,387.43,432.09,417.64,440.99,459.9,448.83,468.22,517.18,491.62,513.61,59.99,60.09,60.04
2021-03-10 09:20:00,98098.31,98568.76,102473.3,74797.88,24358.98,19906.06,30532.85,308350.0,101077.4,100558.7,106925.4,39.23,221.81,222.59,223.31,384.44,386.84,385.22,222.52,223.35,224.09,385.69,388.19,386.53,222.77,223.62,224.37,386.13,388.63,387.02,419.23,412.62,439.26,457.27,450.01,473.73,512.79,505.06,533.67,59.97,60.06,60.02
2021-03-10 09:30:00,92749.18,94125.12,97596.73,65618.36,21501.31,16491.93,27625.12,291941.0,95208.8,95558.99,101431.1,37.64,222.03,222.54,223.58,384.66,386.95,385.69,222.56,223.28,224.1,385.66,388.1,386.6,223.04,223.81,224.62,386.51,389.06,387.55,377.32,378.83,403.09,438.08,443.72,463.6,494.94,528.43,517.04,59.97,60.08,60.02
2021-03-10 09:40:00,97051.8,99991.37,101208.5,77697.49,25038.52,21102.44,31556.53,308206.0,100229.6,102193.9,106014.0,31.77,222.29,222.89,223.8,385.12,387.46,386.12,222.62,223.38,224.2,385.79,388.3,386.73,222.84,223.62,224.48,386.31,388.65,387.21,413.51,421.45,441.82,445.69,447.06,467.88,502.02,506.23,514.75,59.98,60.09,60.04
2021-03-10 09:50:00,96248.91,97627.83,101996.4,63001.09,20280.81,16434.3,26285.99,302506.3,98362.41,99001.41,105329.1,36.21,221.41,222.05,222.9,383.66,385.96,384.56,222.03,222.72,223.55,384.75,387.12,385.66,222.61,223.27,224.11,385.71,388.09,386.67,414.78,427.98,453.46,447.16,457.98,478.99,502.68,526.73,528.66,59.97,60.07,60.02
